fold,actual,predicted,absolute_error,geo_distance_km,environment_distance,support
3,2.8162,2.0671578066666663,0.7490421933333336,85.02627384479779,0.18036395944619113,Supported
3,4.632787,5.7880186966666765,1.155231696666676,87.20994927458433,1.4678884389971563,Caution
3,1.333847,2.061617936666666,0.727770936666666,87.34391426728114,0.18366980523207782,Supported
3,1.295791,3.666944826666667,2.371153826666667,78.26531559193502,0.8335345604970951,Supported
3,3.160259,2.065069776666666,1.095189223333334,90.69235305286864,0.19003243663242447,Supported
3,1.695865,4.248554868888889,2.5526898688888893,29.810021057115232,0.9202596909727115,Supported
3,1.764996,2.0162689299999994,0.2512729299999994,94.8706401575391,0.19677106686641307,Supported
3,1.674705,3.6636776166666674,1.9889726166666672,74.49580537186836,0.8041285274104734,Supported
3,2.787855,1.932651769999998,0.8552032300000019,98.90446820837754,0.8567198334213354,Supported
3,3.551559,4.248554868888889,0.6969958688888891,32.06573049527887,0.9219828387785096,Supported
3,1.692349,1.9334710099999972,0.2411220099999971,103.81672247405976,1.0212373243549893,Caution
3,0.662175,0.9588092866666669,0.2966342866666669,57.72925370998428,0.6261833309522365,Supported
3,1.610358,1.9625086133333314,0.3521506133333314,109.19474925071647,1.233645797731959,Caution
3,5.915841,4.245742542222223,1.6700984577777778,34.33315718536483,0.9235904205578588,Supported
3,0.322387,0.9284011600000003,0.6060141600000003,60.8115456933532,0.6907688896383251,Supported
3,0.963329,1.9652767466666645,1.0019477466666644,106.0039628119779,1.234901265782687,Caution
3,0.382203,0.8950824466666675,0.5128794466666675,66.96771296542967,0.6819969664171013,Supported
3,3.570596,3.2233638000000013,0.34723219999999877,101.90522574656781,1.118727164525709,Caution
3,3.444226,12.075167168333321,8.63094116833332,42.852495127117855,0.764002611915451,Supported
3,0.788452,1.9652767466666645,1.1768247466666644,102.47742246583549,1.2341893119042626,Caution
3,3.457382,12.413190634999983,8.955808634999983,42.997244644896206,0.7637968178865664,Supported
3,2.58064,3.1260254166666686,0.5453854166666687,108.81595103735042,1.1414553347282501,Caution
3,1.189007,1.965291079999998,0.7762840799999982,96.32786872294326,1.233561277844224,Supported
3,2.290006,3.0956673166666686,0.8056613166666686,114.16315904729277,1.1501248673572055,Caution
3,10.560453,5.337624280555555,5.222828719444446,81.42255870332869,1.175020358442562,Supported
3,1.471346,1.9719080499999977,0.5005620499999976,91.98488231450918,1.2345488464242944,Supported
3,2.0441,1.9810042966666648,0.06309570333333503,87.65703393235088,1.1975511627064046,Supported
3,2.738058,3.1786027300000024,0.44054473000000227,149.9818020648165,1.1800684789026545,Caution
3,0.682223,1.9832837799999978,1.3010607799999978,83.10503128995325,1.1993352027567417,Supported
3,1.993602,2.934970710000003,0.941368710000003,151.89682127138025,1.1634341149644305,Caution
3,3.494777,1.9955970999999983,1.4991799000000017,78.75802916240556,1.4000581620448396,Caution
3,1.309742,3.146078346666669,1.836336346666669,151.8591578730037,1.167826174586587,Caution
3,2.274526,1.9825905733333309,0.29193542666666894,73.77985853980665,1.3914862490316768,Caution
3,2.02287,2.200264303333338,0.1773943033333376,68.70318057807332,1.223659297742493,Supported
3,5.222847,9.39132439333334,4.16847739333334,36.541986044982735,0.9612044456467206,Supported
3,4.653116,9.39132439333334,4.73820839333334,36.60580274800984,0.961479150336142,Supported
3,19.230017,8.745533693333337,10.484483306666663,56.48087077570016,1.0206550298780357,Supported
3,2.791323,1.2208148600000006,1.5705081399999996,100.66268003356411,0.6810065174133253,Caution
3,19.124298,8.745533693333337,10.378764306666662,56.32003853837969,1.0198900302390899,Supported
3,2.734936,1.1470815533333345,1.5878544466666653,123.51643672100322,0.9769362094806827,Caution
3,11.384704,9.027157726666681,2.357546273333318,84.11568968018254,0.8927153335781887,Supported
